,lang,family,dialects,iso3code,goglottocodettolog,speakers,regions,off_lang,rec_min_lang,url
3728,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Momo', 'Ngwo']","['Konda', 'Basa']",ngn,ngwo1241,"22,000 (2004)[1]",Cameroon,,,https://en.wikipedia.org/wiki/Ngwo_language
3729,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta–Congo languages', 'Benue–Congo', 'Bantoid', 'Southern Bantoid languages', 'Bantu', 'Northeast Coast Bantu languages', 'Seuta', 'Ngulu']",,ngp,ngul1246,"(130,000 cited 1987)[1]",East-central Tanzania,,,https://en.wikipedia.org/wiki/Ngulu_language
3730,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Northeast Bantu', 'Great Lakes Bantu', 'East Nyanza', 'Nyanza Mara', 'Ngurimi']",,ngq,ngur1263,"55,000 (2005)[1]",Mara Region,,,https://en.wikipedia.org/wiki/Ngoreme_language
3731,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Temotu', '\xa0?', 'Reefs – Santa Cruz', 'Engdewu']",,ngr,nang1262,(210 cited 1999)[1],Nendo Island,,,https://en.wikipedia.org/wiki/Nanggu_language
3732,Par%C3%A1_Ar%C3%A1ra_language,"['Afro-Asiatic', 'Chadic', 'Biu–Mandara', 'Wandala–Mafa', 'Wandala', ' (A.4)', 'West', 'Gvoko']",,ngs,gvok1239,"(21,000 cited 1990)[1]",Borno State; Far North Province,,,https://en.wikipedia.org/wiki/Gvoko_language
3733,Par%C3%A1_Ar%C3%A1ra_language,"['Uto-Aztecan', 'Aztecan (Nahuan)', 'Nahuatl', 'Central Nahuatl', 'Guerrero Nahuatl']",,Either:titlengutitle – Guerrero Nahuatltitlenuztitle – Tlamacazapa Nahuatl,guer1241title  Guerrerotitletlam1239title  Tlamacazapa,"125,000 (2000)[1]",Western Central Mexico,,,https://en.wikipedia.org/wiki/Guerrero_Nahuatl
3734,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Bantu', '? (', 'Zone A', ')', 'Mbam', 'Jarawan', 'Nagumi']",,ngv,nagu1244,,Cameroon,,,https://en.wikipedia.org/wiki/Nagumi_language
3735,Par%C3%A1_Ar%C3%A1ra_language,"['Afro-Asiatic', 'Chadic', 'Biu–Mandara', 'Tera', ' (A.1)', '[2]', 'Ngwaba']",,ngw,ngwa1251,"(10,000 cited 1993)[1]",Adamawa State,,,https://en.wikipedia.org/wiki/Ngwaba_language
3736,Par%C3%A1_Ar%C3%A1ra_language,"['Afro-Asiatic', 'Chadic', 'Biu–Mandara', 'Bura–Higi', 'Bura', ' (A.2)', 'Nggwahyi']",,ngx,nggw1242,"(2,000 cited 1995)[1]",Borno State,,,https://en.wikipedia.org/wiki/Nggwahyi_language
3737,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone A', ')', 'Bafia', ' (A.50)', 'Ngayaba']",,ngy,tibe1274,"(1,400 cited 1992)[1]",,,,https://en.wikipedia.org/wiki/Tibea_language
3738,Par%C3%A1_Ar%C3%A1ra_language,"['Pama–Nyungan', 'Kartu', '?', 'Nhanda–', 'Nhanhagardi', 'Nhanda']","['Nhanta', 'Watchandi', 'Amangu', '? Ngukaja / Naaguja']",nha,nhan1238,None known (2001)[1],Geraldton to Shark Bay area of Western Australia,,,https://en.wikipedia.org/wiki/Nhanda_language
3739,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', 'Mande', 'Eastern Mande', 'South(east)ern', 'Nwa–Beng?', 'Gban–Beng?', 'Beng']",,Either:titlenhbtitle – Bengtitlegnjtitle – Ngen,beng1291title  Bengic,"(17,000 cited 1993)[1]",Ivory Coast,,,https://en.wikipedia.org/wiki/Beng_language
3740,Par%C3%A1_Ar%C3%A1ra_language,"['Uto-Aztecan', 'Aztecan (Nahuan)', 'Nahuatl', 'Eastern Nahuatl', 'Pipil–Tabasco', 'Tabasco Nahuatl']",,nhc,taba1265,30 (2014)[1],Tabasco,,,https://en.wikipedia.org/wiki/Tabasco_Nahuatl
3741,Par%C3%A1_Ar%C3%A1ra_language,"['Tupian', 'Tupí–Guaraní', 'Guaraní (I)', 'Guaraní', 'Chiripá']",,nhd,chir1286,"(16,350 cited 1995–2012)[1]",,,,https://en.wikipedia.org/wiki/Ava_Guarani_language
3742,Par%C3%A1_Ar%C3%A1ra_language,"['Pama–Nyungan', 'Ngayarda', 'Nhuwala']",,nhf,nhuw1239,,Barrow and Monte Bello Islands and nearby coast,,,https://en.wikipedia.org/wiki/Nhuwala_language
3743,Par%C3%A1_Ar%C3%A1ra_language,"['Uto-Aztecan', 'Aztecan (Nahuan)', 'Nahuatl', 'Central Nahuatl', 'Nuclear', 'Tetelcingo Nahuatl']",,nhg,tete1251,"(3,500 cited 1990 census)[1]",Morelos,,,https://en.wikipedia.org/wiki/Tetelcingo_Nahuatl
3744,Par%C3%A1_Ar%C3%A1ra_language,"['Indo-European', 'Indo-Iranian', 'Indo-Aryan', 'Eastern', 'Halbic', 'Nahari']",,nhh,naha1262,"20,000 (2000)[1]",Chhattisgarh and Odisha,,,https://en.wikipedia.org/wiki/Nahari_language
3745,Par%C3%A1_Ar%C3%A1ra_language,"['Uto-Aztecan', 'Aztecan (Nahuan)', 'Nahuatl', 'Central Nahuatl', 'Nuclear', 'Morelos Nahuatl']",,nhm,more1259,"19,000 (2000 census)[1]",Morelos,,,https://en.wikipedia.org/wiki/Morelos_Nahuatl
3746,Par%C3%A1_Ar%C3%A1ra_language,"['Uto-Aztecan', 'Aztecan (Nahuan)', 'Nahuatl', 'Central Nahuatl', 'Tlaxcala-Puebla Nahuatl']",,nhn,cent2132,"(40,000 cited 1980 census)[1]",western central Mexico,,,https://en.wikipedia.org/wiki/Tlaxcala%E2%80%93Puebla_Nahuatl
3747,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Polynesian', 'Ellicean', 'Takuu']",,nho,taku1257,"1,800 (2003)[1]",Takuu (Mortlock atoll),,,https://en.wikipedia.org/wiki/Takuu_language
3748,Par%C3%A1_Ar%C3%A1ra_language,"['Khoe–Kwadi', 'Khoe', 'Kalahari (Tshu–Khwe)', 'West', 'Naro']",,nhr,naro1249,"roughly 10,000 (2011)[1]8,000 in Botswana (2014)[2]and 1,000 in Namibia (2011)[1]about as many L2 speakers in Botswana[1]",,,,https://en.wikipedia.org/wiki/Naro_language
3749,Par%C3%A1_Ar%C3%A1ra_language,"['Uto-Aztecan', 'Aztecan (Nahuan)', 'Nahuatl', 'Central Nahuatl', 'Ometepec Nahuatl']",['3 divergent dialects'],nht,omet1237,(430 cited 1990 census)[1],"Guerrero, Oaxaca",,,https://en.wikipedia.org/wiki/Ometepec_N%C3%A1huatl
3750,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Eastern Beboid', 'Noni', 'Noni']","['Noone', 'Ncane', 'Mungong']",Either:titlenhutitle – Noonetitlencrtitle – Ncane,noon1243title  Noonetitlencan1245title  Ncane-Mungong,"50,000 (2005–2008)[1]",Cameroon,,,https://en.wikipedia.org/wiki/Noni_language
3751,Par%C3%A1_Ar%C3%A1ra_language,"['Uto-Aztecan', 'Aztecan (Nahuan)', 'Nahuatl', 'Western Peripheral Nahuatl', 'Western Mexico State', 'Temascaltepec Nahuatl']",,nhv,tema1239,(310 cited 1990 census)[1],Temascaltepec,,,https://en.wikipedia.org/wiki/Temascaltepec_Nahuatl
3752,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Northwest Sumatra–Barrier Islands', 'Northern Barrier Islands', 'Nias–Sikule', 'Nias']",,nia,nias1242,"770,000 (2000 census)[1]","Nias and Batu Islands, North Sumatra",,,https://en.wikipedia.org/wiki/Nias_language
3753,Par%C3%A1_Ar%C3%A1ra_language,"['Trans–New Guinea', 'Finisterre–Huon', 'Finisterre', 'Erap', 'Nakama']",,nib,naka1264,"1,600 (2006)[1]",Morobe Province,,,https://en.wikipedia.org/wiki/Nakama_language
3754,Par%C3%A1_Ar%C3%A1ra_language,"['Arnhem', '\nEast Arnhem', 'Ngandi']",,nid,ngan1295,,Northern Territory,,,https://en.wikipedia.org/wiki/Ngandi_language
3755,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Mbum–Day', 'Bua', 'Niellim']",,nie,niel1243,"(5,200 cited 1993 census)[1]",,,,https://en.wikipedia.org/wiki/Niellim_language
3756,Par%C3%A1_Ar%C3%A1ra_language,"['Trans–New Guinea', 'Finisterre–Huon', 'Finisterre', 'Erap', 'Nek']",,nif,nekk1240,"2,000 (2011)[1]",Morobe Province,,,https://en.wikipedia.org/wiki/Nek_language
3757,Par%C3%A1_Ar%C3%A1ra_language,"['Arnhem', 'Gunwinyguan', 'Rembarngic (Jala)', 'Ngalakan']",,nig,ngal1293,,Northern Territory,,,https://en.wikipedia.org/wiki/Ngalakgan_language
3758,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', 'Rukwa', 'Mbozi', 'Mbeya', 'South', 'Nyiha']",,"Either:titlenihtitle – (Tanzania, Zambia)titlenyrtitle – (Malawi)",mboz1234,"(670,000 cited 1987–1993)[1]",,,,https://en.wikipedia.org/wiki/Nyiha_language
3759,Par%C3%A1_Ar%C3%A1ra_language,"['Trans–New Guinea', 'Chimbu–Wahgi', 'Wahgi', 'Nii']",,nii,niii1240,"(12,000 cited 1991)[1]",Western Highlands Province,,,https://en.wikipedia.org/wiki/Nii_language
3760,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'West Barito', 'South', 'Ngaju']",,nij,ngaj1237,"890,000 (2003)[1]",Kalimantan,,,https://en.wikipedia.org/wiki/Ngaju_language
3761,Par%C3%A1_Ar%C3%A1ra_language,"['Austroasiatic', 'Nicobarese', 'Southern', 'Southern Nicobarese']","['Great Nicobarese', 'Little Nicobarese']",nik,sout2689,"7,500 (2001 census)[1]","Little Nicobar, Great Nicobar",,,https://en.wikipedia.org/wiki/Southern_Nicobarese_language
3762,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Timoric', 'Southwest Maluku', 'Teun–Nila–Serua', 'Nila']",,nil,nila1244,,Nila Island; relocated to Seram Island,,,https://en.wikipedia.org/wiki/Nila_language
3763,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Nyaturu-Nilamba-Isanzu', 'Iramba']",,nim,nila1242,"682,000 (2016)[1]",,,,https://en.wikipedia.org/wiki/Iramba_language
3764,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Plateau', 'Ninzic', 'Ninzo']",,nin,ninz1246,"(35,000 cited 1973)[1]","Kaduna State, Nassarawa State",,,https://en.wikipedia.org/wiki/Ninzo_language
3765,Par%C3%A1_Ar%C3%A1ra_language,"['Uralic', 'Samoyedic', 'Nganasan']","['Avam', 'Vadeyev']",nio,ngan1291,416 (2020 census)[2],Taymyr Autonomous Okrug,,,https://en.wikipedia.org/wiki/Nganasan_language
3766,Par%C3%A1_Ar%C3%A1ra_language,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', 'Nilotic', 'Southern Nilotic', 'Kalenjin', 'Nandi–Markweta', 'Nandi languages', 'Nandi']",,niq,nand1266,"950,000 (2009 census)[1]",Rift Valley Province,,,https://en.wikipedia.org/wiki/Naandi_language
3767,Par%C3%A1_Ar%C3%A1ra_language,"['Foja Range', 'Nimboran', 'Nimboran']",,nir,nucl1633,"(2,000 cited 1987)[1]",New Guinea,,,https://en.wikipedia.org/wiki/Nimboran_language
3768,Par%C3%A1_Ar%C3%A1ra_language,"['Trans–New Guinea', 'Finisterre–Huon', 'Finisterre languages', 'Erap', 'Nimi']",,nis,nimi1240,"2,000 (2006)[1]","Morobe Province, upper Erap River, south of the Saruwaged Range.",,,https://en.wikipedia.org/wiki/Nimi_language
3769,Par%C3%A1_Ar%C3%A1ra_language,"['Dravidian', '\nCentral', 'Kolami–Naiki', 'Naiki']","['Chanda', 'Naikṛi']",nit,sout1549,"(10,000 cited 1989)[1]1,500 speakers (2007)",,,,https://en.wikipedia.org/wiki/Naiki_language
3770,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Polynesian', 'Tongic', 'Niuean']",,niu,niue1239,"1,300 in Niue (2018)[1]4,600 in New Zealand (2013)[1]",, Niue,,https://en.wikipedia.org/wiki/Niuean_language
3771,Par%C3%A1_Ar%C3%A1ra_language,['Language isolate'],,niv,nivk1234,198 (2010 census)[1],"Island of Sakhalin, along the lower Amur River and around the Amur Liman. Formerly, also in the Shantar Islands and parts of Amur Oblast",,,https://en.wikipedia.org/wiki/Nivkh_languages
3772,Par%C3%A1_Ar%C3%A1ra_language,"['Arai–Samaia', 'Left May', ' (Arai)', 'Nimo']",,niw,nimo1247,(350 cited 1998)[1],Sandaun Province,,,https://en.wikipedia.org/wiki/Nimo_language
3773,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Northeast Bantu', 'Great Lakes Bantu', 'West Nyanza', 'Rutara', 'North Rutara', 'Hema']",,nix,hema1238,"130,000 (2000)[1]",,,,https://en.wikipedia.org/wiki/Hema_language
3774,Par%C3%A1_Ar%C3%A1ra_language,"['Nilo-Saharan', '?\n', 'Central Sudanic', 'Eastern', 'Lendu', 'Ngiti']",,niy,ngit1239,"(100,000 cited 1991)[1]",,,,https://en.wikipedia.org/wiki/Ngiti_language
3775,Par%C3%A1_Ar%C3%A1ra_language,"['Torricelli', 'Wapei', 'Ningil']",,niz,ning1273,950 (2000 census)[1],Sandaun Province,,,https://en.wikipedia.org/wiki/Ningil_language
3776,Par%C3%A1_Ar%C3%A1ra_language,"['Afro-Asiatic', 'Chadic', 'Biu–Mandara', 'Bata', ' (A.8)', 'Nzanyi']",,nja,nzan1240,"(86,000 cited ca. 1993)[1]",Adamawa State,,,https://en.wikipedia.org/wiki/Nzanyi_language
3777,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Brahmaputran', 'Northern Naga', 'Tangsa–Nocte', 'Nocte']",,njb,noct1238,"33,000 (2001 census)[1]",,,,https://en.wikipedia.org/wiki/Nocte_language
3778,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Rufiji–Ruvuma', 'Ruvuma', 'Makonde languages', 'Makonde']","['? Matembwe–Machinga', 'Mabiha', 'Ndonde Hamba (Mawanda)']",Variously:titlekdetitle – Makondetitlemvwtitle – Machingatitlenjdtitle – Ndonde Hambatitlewtbtitle – Matambwe,mako1251title  Makondetitlemach1265title  Machingatitlemata1313title  Matambwe,(2.1 million cited 1987–2016)[1],,,,https://en.wikipedia.org/wiki/Ndonde_language
3779,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Lotha']",,njh,loth1237,"179,467 (2001 census)[1]","Wokha district, Nagaland",,,https://en.wikipedia.org/wiki/Lotha_language
3780,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Momo', 'Njen']",,njj,njen1238,"1,800 (2002)[1]",,,,https://en.wikipedia.org/wiki/Njen_language
3781,Par%C3%A1_Ar%C3%A1ra_language,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', 'Kir–Abbaian', '?', 'Daju', 'Western', 'Nyolge']",,njl,njal1239,(900 cited 1977)[1],Sopo River,,,https://en.wikipedia.org/wiki/Nyolge_language
3782,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Tibeto-Burman', 'Central Tibeto-Burman', ' (?)', 'Kuki-Chin–Naga', 'Angami–Pochuri', 'Angami']",,njm,anga1288,"150,000 (2011 census)[1]",Nagaland,,,https://en.wikipedia.org/wiki/Angami_language
3783,Par%C3%A1_Ar%C3%A1ra_language,,,njo,aona1235,,,,,https://en.wikipedia.org/wiki/Ao_language
3784,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Mambiloid', 'Mambila–Konja', 'Njerep']",,njr,njer1242,,"Adamawa Region, Cameroon",,,https://en.wikipedia.org/wiki/Njerep_language
3785,Par%C3%A1_Ar%C3%A1ra_language,"['East Geelvink Bay', '?\n', 'Anasi']","['Anasi', 'Nisa']",Either:titlebpotitle – Anasititlenjstitle – Nisa,nisa1239,"(2,500 cited 1987–1993)[1]","Sawai District, Mamberamo Raya Regency, Papua",,,https://en.wikipedia.org/wiki/Nisa_language
3786,Par%C3%A1_Ar%C3%A1ra_language,"['Ndyuka', '–', 'Tiriyó', ' pidgin']",,njt,ndyu1241title  Ndyuka-Triotitlejoek1234title  Ndyuka-Wayana,,upper Tapanahoni River,,,https://en.wikipedia.org/wiki/Ndyuka-Tiriy%C3%B3_Pidgin
3787,Par%C3%A1_Ar%C3%A1ra_language,"['Pama–Nyungan', 'Mirning', 'Ngadjunmaya']",,nju,ngad1258,"""very few speakers"" (2008);[1] ""probably recently extinct"" (2007)[2]","Goldfields-Esperance; Eyre’s Sand Patch, Goddard Creek to Port Malcolm, to Fraser Range, to Naretha and Point Culver, at Mount Andres, Russell Range, Balladonia, and Norseman",,,https://en.wikipedia.org/wiki/Ngadjunmaya_language
3788,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone H', ')', 'Kongo', ' (H.10)', 'Kunyi']",,njx,kuny1238,"(52,000 cited 1984 census)[1]",,,,https://en.wikipedia.org/wiki/Kunyi_language
3789,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantu', ' (', 'Zone A', ')', 'Makaa–Njem', ' + Kako (A.80–90)', 'Ndzem–Bomwali', 'Njemic', 'Njem']",,njy,njye1238,"(undated figure of 3,500 in Congo)[1]4,400 in Cameroon (2005)[2]",,,,https://en.wikipedia.org/wiki/Njem_language
3790,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Tani', 'Western Tani', 'Nyishi']","['Akang, Aya, Leil, ', 'Aka, Bangni, Nishang']",njz,nyis1236,"999,976 (2011 census)[1]","Arunachal Pradesh, Assam",,,https://en.wikipedia.org/wiki/Nishi_language
3791,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', 'Luban', 'Luba\xa0?', 'Nkoya']","['Nkoya proper', 'Mbwera (Mbowela)', 'Kolwe (Lukolwe)', 'Shangi (Lushangi)', 'Shasha (Mashasha)']",nka,nkoy1244,"36,000 (2010 census)[1]",,,,https://en.wikipedia.org/wiki/Nkoya_language
3792,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone A.10', ')', 'perhaps ', 'Sawabantu', '?', 'Nkongho']",,nkc,nkon1247,"2,200 (2000)[1]",,,,https://en.wikipedia.org/wiki/Nkongho_language
3793,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Tibeto-Burman', 'Kuki-Chin-Mizo', 'Northwest Kuki-Chin', 'Koireng']",,nkd,koir1240,"1,900 (2011)[1]",Manipur,,,https://en.wikipedia.org/wiki/Koireng_language
3794,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Northwest Solomonic', 'New Georgia – Ysabel', 'New Georgia', 'Nduke']",,nke,duke1237,"(2,300 cited 1999)[1]",Kolombangara island,,,https://en.wikipedia.org/wiki/Duke_language
3795,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Tibeto-Burman', 'Central Tibeto-Burman languages', ' (?)', 'Kuki-Chin-Naga', 'Zemeic', 'Inpui']",,nkf,(insufficiently attested or not a distinct language)titleinpu1234,"29,000 (2001 census)[1]","Manipur, Nagaland, Assam",,,https://en.wikipedia.org/wiki/Inpui_language
3796,Par%C3%A1_Ar%C3%A1ra_language,"['Trans–New Guinea', 'Finisterre–Huon', 'Finisterre', 'Gusap–Mot', 'Nekgini']",,nkg,nekg1240,(430 cited 1981)[1],Madang Province,,,https://en.wikipedia.org/wiki/Nekgini_language
3797,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Angami–Pochuri', 'Kuzhami']",,nkh,khez1235,"41,625 (2011 census)[1]",Nagaland,,,https://en.wikipedia.org/wiki/Kheza_language
3798,Par%C3%A1_Ar%C3%A1ra_language,"['Sino-Tibetan', 'Zemeic languages', 'Khoirao']",,nki,than1255,"24,000 (2001)[1]","Manipur, Assam",,,https://en.wikipedia.org/wiki/Khoirao_language
3799,Par%C3%A1_Ar%C3%A1ra_language,"['Trans–New Guinea', 'Central & South New Guinea', '\xa0?', 'Ok', 'Tangko–Nakai', 'Nakai']",,nkj,naka1265,(700 cited 1999)[1],Papua,,,https://en.wikipedia.org/wiki/Nakai_language
3800,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'North-Central Vanuatu', 'North Vanuatu', 'Espiritu Santo', 'Nokuku']",,nkk,noku1237,250[1],Espiritu Santo,,,https://en.wikipedia.org/wiki/Nokuku_language
3801,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Polynesian', 'Samoan–Tokelauan\xa0?', 'Niuatoputapu']",,nkp,niua1241,,,,,https://en.wikipedia.org/wiki/Niuatoputapu_language
3802,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Kwa', 'Potou–Tano', 'Tano', 'Guang', 'North', 'Nkami']",,nkq,nkam1239,"7,000 (2009)[1]",,,,https://en.wikipedia.org/wiki/Nkami_language
3803,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Polynesian', 'Ellicean', 'Nukuoro']",,nkr,nuku1260,700 (2016)[1]140 in the U.S. (no date)[2],Western Nukuoro Island,,,https://en.wikipedia.org/wiki/Nukuoro_language
3804,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', 'Rukwa', 'Mbozi', 'Mwika', 'Nyika']",,"Either:titlenkttitle – (Tanzania)titlenkvtitle – (Malawi, Zambia)",nyik1247title  Tanzaniatitlenyik1246title  Malawi & Zambia,"35,000 (2007)[1]",,,,https://en.wikipedia.org/wiki/Nyika_language
3805,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C', ')', 'Tetela', ' (C.70)', 'Nkutu']",,nkw,nkut1238,"(40,000 cited 1972)[1]",Northern Kasai Oriental Province,,,https://en.wikipedia.org/wiki/Nkutu_language
3806,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Ijoid', 'Ịjọ', 'East', 'Nkọrọọ']",,nkx,nkor1239,"(4,600 cited 1989)[1]","Rivers State, Opobo-Nkoro LGA",,,https://en.wikipedia.org/wiki/Nkoroo_language
3807,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Grassfields', 'Eastern Grassfields', 'Mbam-Nkam', 'Bamileke', 'Ngombale']",,nla,ngom1271,"53,500 (2005)[1]",Cameroon,,,https://en.wikipedia.org/wiki/Ngombale_language
3808,Par%C3%A1_Ar%C3%A1ra_language,"['Trans–New Guinea', 'Mek', 'Northern', 'Nalca']",,nlc,nalc1240,"16,000 (2013)[1]",,,,https://en.wikipedia.org/wiki/Nalca_language
3809,Par%C3%A1_Ar%C3%A1ra_language,"['Indo-European', 'Germanic', 'West Germanic', 'Weser–Rhine Germanic', 'Low Franconian', ' (', 'Frankish', ')', 'Dutch']","['Central', 'Flemish', 'Stadsfries', 'West Frisian Dutch']",nldtitle  Dutch/titleFlemish,mode1257,25 million (2021)[1]Total (L1 plus L2 speakers): 30 million (2021)[2][3],,"
 Belgium
 Netherlands
 Aruba
 Bonaire
 Curaçao
 Sint Eustatius
 Sint Maarten
 Saba
 Suriname


Organisations
 Benelux
 Caribbean Community
 European Union
PROSUR
 Union of South American Nations

",,https://en.wikipedia.org/wiki/Dutch_language
3810,Par%C3%A1_Ar%C3%A1ra_language,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southeast Solomonic', 'Gela–Guadalcanal', 'Gelic', 'Gela']",,nlg,gela1263,"(12,000 cited 1999)[1]","Big Nggela, Small Nggela, Sandfly and Buenavista Islands",,,https://en.wikipedia.org/wiki/Gela_language
3811,Par%C3%A1_Ar%C3%A1ra_language,"['Indo-European', 'Indo-Iranian', 'Indo-Aryan', 'Dardic', 'Kunar', 'Nangalami']","['Grangali', 'Nangalami (Ningalami) [extinct]']",nli,gran1245,"(5,000, incl. Zemiaki cited 1994)[1]",,,,https://en.wikipedia.org/wiki/Nangalami_language
3812,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone D.30', ')', 'Nyali', ' (Budu–Ndaka)', 'Nyali']",,nlj,nyal1250,"(43,000 cited 1993)[1]",Ituri Province,,,https://en.wikipedia.org/wiki/Nyali_language
3813,Par%C3%A1_Ar%C3%A1ra_language,['Language isolate'],,nll,niha1238,"2,500 (2016)[1]","Jalgaon Jamod, on the border of Maharashtra and Madhya Pradesh",,,https://en.wikipedia.org/wiki/Nihali_language
3814,Par%C3%A1_Ar%C3%A1ra_language,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Kwa', 'Nyo', 'Potou–Tano', 'Tano', 'Guang', 'North', 'Nchummuru']",,nlu,nchu1238,"1,800 (2003)[1]",,,,https://en.wikipedia.org/wiki/Nchumbulu_language
3815,Par%C3%A1_Ar%C3%A1ra_language,"['Uto-Aztecan', 'Aztecan (Nahuan)', 'Nahuatl', 'Central Nahuatl', 'Tehuacan–Zongolica Nahuatl', 'Orizaba Nahuatl']",,nlv,oriz1235,"(120,000 cited 1991)[1]",Veracruz,,,https://en.wikipedia.org/wiki/Orizaba_Nahuatl
