,lang,family,dialects,iso3code,glottocode,speakers,regions,off_lang,rec_min_lang,url
2967,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western Oceanic', 'North New Guinea', 'Ngero–Vitiaz', 'Southwest New Britain', 'Bibling', 'Lamogai']",Data not available,lmg,lamo1244,"(3,600 cited 1980)[1]",parts of West New Britain Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Lamogai_language,Lamogai_language
2968,"['Sino-Tibetan', 'Tibeto-Burman', 'Mahakiranti', ' (?)', 'Kiranti', 'Eastern', 'Greater Yakkha', 'Yakkha']",Data not available,ybhtitle – inclusive codetitleIndividual codes:titlelmhtitle – Lambichhong (duplicate code)titlephwtitle – Phangduwali (duplicate code)titleluutitle – Lumba-Yakkha (duplicate code),yakk1236,"20,000 (2011 census)[1]","Sikkim, Nepal",Data not available,Data not available,https://en.wikipedia.org/wiki/Lambichhong_language,Lambichhong_language
2969,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Flores–Lembata', 'Lamaholot', 'Mingar']",Data not available,lmj,west2541,"8,000 (2008 census)[1]",Lembata,Data not available,Data not available,https://en.wikipedia.org/wiki/Mingar_language,Mingar_language
2970,"['Sino-Tibetan', '\n(', 'Tibeto-Burman', ')', 'Kuki-Chin', 'Northwestern', '[2]', 'Lamkaang']",Data not available,lmk,lamk1238,"9,000 in India (2011 census)[1]",Manipur,Data not available,Data not available,https://en.wikipedia.org/wiki/Lamkang_language,Lamkang_language
2971,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'North-Central Vanuatu', 'North Vanuatu', 'Raga']",Data not available,lml,hano1246,"6,500 (2001)[1]",Pentecost Island,Data not available,Data not available,https://en.wikipedia.org/wiki/Raga_language,Raga_language
2972,"['Indo-European', 'Indo-Iranian', 'Indo-Aryan', 'Western', 'Rajasthani–Marwari', 'Rajasthani', 'Lambadi']",Data not available,lmn,lamb1269,"4,857,819 (2011 census)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Lambadi,Lambadi
2973,"['Indo-European', 'Italic', 'Latino-Faliscan', 'Latin', 'Romance', 'Italo-Western', 'Western Romance', 'Gallo-Iberian', 'Gallo-Romance', 'Gallo-Italic', 'Lombard–', 'Piedmontese', '?', '[6]', 'Lombard']","['Western Lombard', 'Eastern Lombard']",lmo,lomb1257,3.8 million (2002)[5],"Italy[1][2][3]
Lombardy
Piedmont
South Tyrol
Trentino
Switzerland[1][2][3]

Grisons
Ticino
Brazil[4]

Santa Catarina
",Data not available,Data not available,https://en.wikipedia.org/wiki/Lombard_language,Lombard_language
2974,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Grassfields', 'Eastern', 'Nkambe', 'Limbum']",Data not available,lmp,limb1268,"130,000 (2005)[1]",Cameroon,Data not available,Data not available,https://en.wikipedia.org/wiki/Limbum_language,Limbum_language
2975,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Flores–Lembata', 'Lamaholotic', 'Lamatuka']",Data not available,lmq,lama1279,"4,000 (2008 census)[1]",Lembata,Data not available,Data not available,https://en.wikipedia.org/wiki/Lamatuka_language,Lamatuka_language
2976,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Flores–Lembata', 'Lamaholot', 'Alorese–Lamalera', 'Lamalera']",Data not available,lmr,lama1278,"4,000 (2008 census)[1]",Lembata,Data not available,Data not available,https://en.wikipedia.org/wiki/Lamalera_language,Lamalera_language
2977,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'North-Central Vanuatu', 'Central Vanuatu', 'Epi-Efate', 'Epi', 'Lamen']",Data not available,lmu,lame1260,850 (2001)[1],Epi Island (incl. Lamenu Island),Data not available,Data not available,https://en.wikipedia.org/wiki/Lamen_language,Lamen_language
2978,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Central Pacific', 'East Fijian', 'Lomaiviti']",Data not available,lmv,loma1261,"1,600 (2000)[1]","Koro, Makogai, Levuka, Ovalau, Batiki, Nairai, Gau islands",Data not available,Data not available,https://en.wikipedia.org/wiki/Lomaiviti_language,Lomaiviti_language
2979,"['Yok-Utian', 'Utian', 'Miwokan', 'Western', 'Lake Miwok']",Data not available,lmw,lake1258,Data not available,"Lake County, California",Data not available,Data not available,https://en.wikipedia.org/wiki/Lake_Miwok_language,Lake_Miwok_language
2980,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Grassfields', 'Ring', 'West', 'Laimbue']",Data not available,lmx,laim1240,"(5,000 cited 1994)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Laimbue_language,Laimbue_language
2981,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Sumba–Flores', 'Sumba–Hawu', 'Sumba', 'Wejewa–Lamboya', 'Lamboya']",Data not available,lmy,lamb1273,"(25,000 cited 1997)[1]",Sumba Island,Data not available,Data not available,https://en.wikipedia.org/wiki/Lamboya_language,Lamboya_language
2982,"['Austronesian', 'Malayo-Polynesian', 'North Bornean', 'North Sarawakan', 'Apo Duat', 'Lun Bawang']",['Lun Dayeh'],lndtitle – inclusive codetitleIndividual code:titleputtitle – Putoh,lund1271,"(48,000 (2007 in Indonesia; no date Malaysia) plus 6,000 Putoh cited 1981)[1]","Sarawak, Sabah, Temburong, North Kalimantan",Data not available,Data not available,https://en.wikipedia.org/wiki/Lun_Bawang_language,Lun_Bawang_language
2983,"['Austroasiatic', 'Aslian', 'Senoic', 'Lanoh']","['Jengjeng', 'Yir']",lnh,lano1248,Data not available,Perak,Data not available,Data not available,https://en.wikipedia.org/wiki/Lanoh_language,Lanoh_language
2984,"['South Bougainville', '\nNasioiic', 'Nasioi', 'South–Central Nasioi', 'South Nasioi', 'Lantanai']",Data not available,lni,daan1235,600 (2007)[1],Bougainville Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Daantanai%CA%BC_language,Daantanai%CA%BC_language
2985,"['Pama–Nyungan', 'Paman', 'North Cape York', 'Northern', 'Anguthimri', 'Linngithigh']",Data not available,lnj,leni1238,Data not available,"Cape York Peninsula, Queensland",Data not available,Data not available,https://en.wikipedia.org/wiki/Linngithigh_dialect,Linngithigh_dialect
2986,"['Ramu–Keram', 'Keram', 'Mongol–Langam', 'Langam']",Data not available,lnm,lang1328,420 (2003)[1],East Sepik Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Langam_language,Langam_language
2987,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'North-Central Vanuatu', 'North Vanuatu', 'Espiritu Santo', 'Nethalp']",Data not available,lnn,lore1244,340 (2000)[1],"Santo Island, east coast",Data not available,Data not available,https://en.wikipedia.org/wiki/Nethalp_language,Nethalp_language
2988,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', '?', 'Kir–Abbaian', '?', 'Nilotic', 'Eastern Nilotic', 'Ateker', '–Lotuko–', 'Maa', 'Lotuko–', 'Maa', 'Lotuko', 'Lango']",Data not available,Variously:titlelgotitle – Langotitleimttitle – Imotongtitlelqrtitle – Logir,lang1322,"38,000 (2007)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Lango_language_(South_Sudan),Lango_language_(South_Sudan)
2989,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Grassfields', 'Ring', 'Nsɔ']",Data not available,lns,lamn1239,"240,000 in Cameroon (2005)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Nso_language,Nso_language
2990,"['Niger–Congo', '?\n', 'Atlantic–Congo', '? ', 'Bambukic', 'Lunguda']",Data not available,lnu,long1389,"(40,000 cited 1973)[1]","Adamawa State, Gombe State",Data not available,Data not available,https://en.wikipedia.org/wiki/Longuda_language,Longuda_language
2991,"['West Papuan', '?\n', 'North Halmahera', 'Galela–Tobelo', 'Loloda']",['Bakun'],Either:titleloatitle – Lolodatitlelautitle – Laba,lolo1264,"(17,000 cited 1991)[1]",Halmahera,Data not available,Data not available,https://en.wikipedia.org/wiki/Loloda_language,Loloda_language
2992,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Savannas', 'Gur', 'Southern Gur', 'Lobi–Dyan', 'Lobi']",['Moru'],lob,lobi1245,"(440,000 cited 1991–1993)[1]","Burkina Faso, Ivory Coast; immigrants in Ghana",Data not available,Data not available,https://en.wikipedia.org/wiki/Lobi_language,Lobi_language
2993,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Central Philippine', 'Bisayan', 'Western Bisayan', 'Onhan']",Data not available,loc,inon1237,"86,000 (2000)[1]",Romblon,Data not available,Data not available,https://en.wikipedia.org/wiki/Onhan_language,Onhan_language
2994,"['Austronesian', 'Malayo-Polynesian', 'Celebic', 'Saluan–Banggai', 'Saluanic', 'Saluan']",Data not available,loe,salu1253,"(76,000 cited 1978)[1]",Sulawesi,Data not available,Data not available,https://en.wikipedia.org/wiki/Saluan_language,Saluan_language
2995,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Talodi–Heiban', 'Heiban', 'Central Heiban', 'Logol']",Data not available,lof,logo1262,"12,000 (2017)[1]",Nuba Hills,Data not available,Data not available,https://en.wikipedia.org/wiki/Logol_language,Logol_language
2996,"['Nilo-Saharan', '?\n', 'Central Sudanic', 'East', 'Moru–Madi', 'Central', 'Logo']","['Ogambi', 'Doka', 'Lolya', 'Obilebha', 'Bhagira', 'Bari']",log,logo1259,"(210,000 cited 1989)[1]","Orientale Province, Democratic Republic of the Congo",Data not available,Data not available,https://en.wikipedia.org/wiki/Logo_language,Logo_language
2997,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', '?', 'Kir–Abbaian', '?', 'Surmic', 'South Surmic', 'Southwest Surmic', 'Didinga–Murle', 'Didinga', '–Longarim', 'Laarim']",Data not available,loh,nari1240,"(3,600 cited 1984)[1]",Laarim Hills,Data not available,Data not available,https://en.wikipedia.org/wiki/Laarim_language,Laarim_language
2998,"['Niger–Congo', '?\n', 'Atlantic–Congo', '?', 'Gur languages', '?', 'Kulango–Lorhon', 'Loma']",Data not available,loi,loma1258,"8,000 (2000)[1]",Ivory Coast,Data not available,Data not available,https://en.wikipedia.org/wiki/Lomakka_language,Lomakka_language
2999,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Admiralty Islands', 'Eastern Admiralty Islands', 'Southeast Admiralty Islands', 'Lou']",Data not available,loj,louu1245,"(1,000 cited 1994)[1]",Manus Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Lou_language_(Austronesian),Lou_language_(Austronesian)
3000,"['Niger–Congo', 'Mande', 'Western Mande', 'Southwestern', 'Loko']","['Landogo', 'Logo']",lok,loko1255,"210,000 (2019)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Loko_language,Loko_language
3001,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', ' (', 'Zone C', ')', 'Bangi–Ntomba', 'Mongo–Bolia', 'Mongo–Nkunda (C.60)', 'Mongo']",Data not available,loltitle – inclusive codetitleIndividual code:titleymgtitle – Yamongeri,mong1338title  Mongotitlebafo1235title  Bafoto,"(400,000 cited 1995)[1]",Democratic Republic of Congo,Data not available,Data not available,https://en.wikipedia.org/wiki/Mongo_language,Mongo_language
3002,"['Niger–Congo', 'Mande', 'Western Mande', 'Southwestern', 'Mende–Loma', 'Loma']",['Toma'],Either:titlelomtitle – Liberian Lomatitletodtitle – Toma,loma1259,"560,000 (2017–2020)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Loma_language,Loma_language
3003,"['Niger–Congo', '?\n', 'Atlantic-Congo', 'Volta-Congo', 'Benue-Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Southern Bantu', 'Makua', 'Lomwe', 'Malawi Lomwe']",Data not available,lon,mala1256,"2,290,000 (2012)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Malawi_Lomwe_language,Malawi_Lomwe_language
3004,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C', ')', 'Soko–Kele', ' (C.50–60)', 'Lombo']",Data not available,loo,lomb1260,"(10,000 cited 1971)[1]",Isangi,Data not available,Data not available,https://en.wikipedia.org/wiki/Lombo_language,Lombo_language
3005,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Kainji', 'Kainji Lake?', 'Lopa']","['Ollop', 'Urcibar (Shuba)']",lop,lopa1238,"(5,000 cited 1996)[1]",Niger State,Data not available,Data not available,https://en.wikipedia.org/wiki/Lopa_language,Lopa_language
3006,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C.10', ')', 'Ngondi–Ngiri', 'Bala']",Data not available,Either:titleloqtitle – Lobalatitlebkptitle – Iboko,loba1239title  Lobalatitleboko1263title  Boko,"60,000 Lobala (2000)[1]21,000 Boko (no date)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Bala_language,Bala_language
3007,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Gur', '?', 'Kulango–Lorhon', 'Lorhon']",Data not available,lor,teen1242,"(8,000 cited 1991–1999)[1]","Ivory Coast, Burkina",Data not available,Data not available,https://en.wikipedia.org/wiki/Lorhon_language,Lorhon_language
3008,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Admiralty Islands', 'Eastern Admiralty Islands', 'Manus', 'West Manus', 'Loniu–Mokerang', 'Loniu']",Data not available,los,loni1238,780 (2000)[1],"Los Negros Island, Manus Province",Data not available,Data not available,https://en.wikipedia.org/wiki/Loniu_language,Loniu_language
3009,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', '?', 'Kir–Abbaian', '?', 'Nilotic', 'Eastern Nilotic', 'Ateker', '–Lotuko–', 'Maa', 'Lotuko–', 'Maa', 'Lotuko', 'Lotuko–', 'Lokoya', 'Otuho']","['Koriok', 'Lomya (Lomia)', 'Lowudo', 'Logotok']",Either:titlelottitle – Otuhotitledddtitle – titleDongotono,otuh1238title  Otuhotitledong1294title  Dongotono,"310,000 (2017)[1]",South Sudan,Data not available,Data not available,https://en.wikipedia.org/wiki/Otuho_language,Otuho_language
3010,"['Creole', 'French Creole', 'Louisiana Creole']",Data not available,lou,loui1240,"<10,000 (2023)[4]","Louisiana, (particularly St. Martin Parish, Natchitoches Parish, St. Landry Parish, Jefferson Parish,  Lafayette Parish,
 Calcasieu Parish, Pointe Coupee Parish, Louisiana and New Orleans); also in California (chiefly Southern California), Illinois, and in Texas (chiefly East Texas).", Louisiana,Data not available,https://en.wikipedia.org/wiki/Louisiana_Creole,Louisiana_Creole
3011,"['Austronesian', 'Malayo-Polynesian', ' (MP)', 'Central–Eastern MP', 'Central Maluku', '\xa0?', 'East Central Maluku', 'Seram', '\xa0?', 'Nunusaku', 'Three Rivers', 'Amalumute', 'Loun']",Data not available,lox,loun1239,Data not available,Maluku,Data not available,Data not available,https://en.wikipedia.org/wiki/Loun_language,Loun_language
3012,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Southern Bantu', 'Sotho–Tswana', 'Lozi']",Data not available,loz,lozi1239,"(725,000 cited 1982–2010 census)[1]","Western Zambia, Zambezi",Data not available, Namibia Zambia,https://en.wikipedia.org/wiki/Lozi_language,Lozi_language
3013,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'North-Central Vanuatu', 'Central Vanuatu', 'Epi-Efate', 'Efate', 'Lelepa']",Data not available,lpa,lele1267,(400 cited 1989 census)[1],Efate,Data not available,Data not available,https://en.wikipedia.org/wiki/Lelepa_language,Lelepa_language
3014,"['Pauwasi', 'South Pauwasi', 'Yetfa – South Pauwasi', 'Lepki–Murkim', 'Lepki']",Data not available,lpe,lepk1238,(530 cited 1991)[1],"Highland Papua: Pegunungan Bintang Regency - Teiraplu, Yetfa, and Aboy districts, west of the Sobger River",Data not available,Data not available,https://en.wikipedia.org/wiki/Lepki_language,Lepki_language
3015,"['Sino-Tibetan', '\n(', 'Tibeto-Burman', ')', 'Ao', '?', 'Tangkhulic', '?', 'Long Phuri']",Data not available,lpn,long1375,"1,000 (2004)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Long_Phuri_language,Long_Phuri_language
3016,"['Sino-Tibetan', 'Tibeto-Burman', 'Lolo–Burmese', 'Loloish', 'Lisoish', 'Lipo–Lolopo', 'Lipo']",Data not available,lpo,lipo1242,"250,000 (2007)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Lipo_language,Lipo_language
3017,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', '?', 'Kir–Abbaian', '?', 'Nilotic', 'Eastern Nilotic', 'Ateker', '–Lotuko–', 'Maa', 'Lotuko–', 'Maa', 'Lotuko', 'Lopit–', 'Dongotono', 'Lopit']",Data not available,lpx,lopi1242,"120,000 (2017)[2]",Southern Sudan,Data not available,Data not available,https://en.wikipedia.org/wiki/Lopit_language,Lopit_language
3018,"['Austronesian', 'Malayo-Polynesian', 'Land Dayak', 'Bekati’', 'Laraʼ']",Data not available,lra,rara1235,"23,000 (2000–2004)[1]",Borneo,Data not available,Data not available,https://en.wikipedia.org/wiki/Lara%CA%BC_language,Lara%CA%BC_language
3019,"['Indo-European', 'Indo-Iranian', 'Iranic', 'Western Iranic', 'Southwestern Iranic', 'Old Persian', 'Middle Persian', 'Persid', 'Luri']","['Central Luri (Minjai)', 'Bakhtiari', 'Southern Luri']",Variously:titlelrctitle – Northern Lurititlebqititle – titleBakhtiarititleluztitle – Southern Luri,luri1252,4–5 million (2012)[3][4],Southern Zagros Mountains,Data not available,Data not available,https://en.wikipedia.org/wiki/Northern_Luri_language,Northern_Luri_language
3020,"['Iroquoian', '\nNorthern?', 'Laurentian']",Data not available,lre,laur1250,Data not available,Saint Lawrence River Valley,Data not available,Data not available,https://en.wikipedia.org/wiki/Laurentian_language,Laurentian_language
3021,"['Darwin', 'Laragiya']",Data not available,lrg,lara1258,14 (2016 census)[1],"Near Darwin, Northern Territory, Australia",Data not available,Data not available,https://en.wikipedia.org/wiki/Laragiya_language,Laragiya_language
3022,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', 'Northeast Bantu', 'Great Lakes Bantu', 'Masaba–Luhya (J.30)', 'Marachi']",Data not available,lri,mara1393,"160,000 (2009 census)[1]",Vihiga District,Data not available,Data not available,https://en.wikipedia.org/wiki/Marachi_language,Marachi_language
