,glottocode,name,isocodes,level,macroarea,latitude,longitude,name_normalized,Name in English,Number of speakers,Degree of endangerment,lang,family,dialects,iso3code,speakers,regions,off_lang,rec_min_lang,url
821,ngom1269,Ngombe,,dialect,Africa,,,ngombe,Ngombe,1450,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
822,ngon1275,Ngong,nnx,language,Africa,8.78874,13.42855,ngong,Ngong,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
823,ngwa1251,Ngwaba,ngw,language,Africa,10.0921,12.7942,ngwaba,Ngwaba,10000,Severely endangered,Ngwaba,<ul><li>Afro-Asiatic</li><ul><li> Chadic</li><ul><li> Biu–Mandara</li><ul><li> Tera</li><ul><li>  A.</li><ul><li> </li><ul><li> Ngwaba</li></ul></ul></ul></ul></ul></ul></ul>,"Afro-Asiatic, Chadic, Biu–Mandara, Tera,  (A.), , Ngwaba",ngw,Uknown,Adamawa State,Unknown,Unknown,https://en.wikipedia.org/wiki/Ngwaba_language
824,niha1238,Nihali,nll,language,Eurasia,21.1886,76.3318,nihali,Nihali,2000,Critically endangered,Nihali,<ul><li>Language isolate</li></ul>,Language isolate,nll,"2,500 ","Jalgaon Jamod, on the border of Maharashtra and Madhya Pradesh",Unknown,Unknown,https://en.wikipedia.org/wiki/Nihali_language
825,nang1256,Ningalami,,dialect,Eurasia,34.978375,70.90901,ningalami,Ningalami,200,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
826,nise1244,Nisenan,nsz,language,North America,38.047,-120.393,nisenan,Nisenan,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
827,nisg1240,Nisga'a,ncg,language,North America,55.199,-129.192,nisga'a,Nisga'a,265,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
828,nisv1234,Nisvai,,language,Papunesia,-16.41306,167.785556,nisvai,Nisvai,20,Critically endangered,Nisvai,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Southern Oceanic</li><ul><li> North-Central Vanuatu</li><ul><li> Central Vanuatu</li><ul><li> Malakula</li><ul><li> Malakula Interior</li><ul><li> Nisvai</li></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Malakula, Malakula Interior, Nisvai",Nonetitle (titlemistitle),200 ,Malekula,Unknown,Unknown,https://en.wikipedia.org/wiki/Nisvai_language
829,niue1239,Niuean,niu,language,Papunesia,-19.06,-169.86,niuean,Niuean,14000,Definitely endangered,Niuean,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Polynesian</li><ul><li> Tongic</li><ul><li> Niuean</li></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Polynesian, Tongic, Niuean",niu,"1,300 in Niue ",, Niue,Unknown,https://en.wikipedia.org/wiki/Niuean_language
830,niva1239,Nivat,,dialect,Papunesia,-16.27185,167.45138,nivat,Nivat,5,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
831,nivi1234,Niviar,,dialect,Papunesia,,,niviar,Niviar,5,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
832,njal1239,Njalgulgule,njl,language,Africa,8.70752,26.1147,njalgulgule,Njalgulgule,900,Severely endangered,Nyolge,<ul><li>Nilo-Saharan</li><ul><li>Eastern Sudanic</li><ul><li> Kir–Abbaian</li><ul><li>Daju</li><ul><li> Western</li><ul><li> Nyolge</li></ul></ul></ul></ul></ul></ul>,"Nilo-Saharan,Eastern Sudanic, Kir–Abbaian,Daju, Western, Nyolge",njl,Uknown,Sopo River,Unknown,Unknown,https://en.wikipedia.org/wiki/Nyolge_language
833,njer1242,Njerep,njr,language,Africa,6.82183,11.521,njerep,Njerep,4,Critically endangered,Njerep,<ul><li>Niger–Congo</li><ul><li>Atlantic–Congo</li><ul><li> Benue–Congo</li><ul><li> Mambiloid</li><ul><li> Mambila–Konja</li><ul><li> Njerep</li></ul></ul></ul></ul></ul></ul>,"Niger–Congo,Atlantic–Congo, Benue–Congo, Mambiloid, Mambila–Konja, Njerep",njr,Uknown,"Adamawa Region, Cameroon",Unknown,Unknown,https://en.wikipedia.org/wiki/Njerep_language
834,noma1263,Nomatsiguenga,not,language,South America,-11.5349,-74.4371,nomatsiguenga,Nomatsiguenga,4500,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
835,nook1247,Nooksack,nok,language,North America,48.2201,-121.973,nooksack,Nooksack,0,Extinct,Nooksack,<ul><li>Salish</li><ul><li> Coast Salish</li><ul><li> Central</li><ul><li> Nooksack</li></ul></ul></ul></ul>,"Salish, Coast Salish, Central, Nooksack",nok,Uknown,"Whatcom County, Washington",Unknown,Unknown,https://en.wikipedia.org/wiki/Nooksack_language
836,noon1242,Noon,snf,language,Africa,14.792,-16.9205,noon,Noon,10925,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
837,noot1239,Nootka,noo,language,North America,49.6212,-126.086,nootka,Nootka,185,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
838,nort3290,Northern Algonquin,,dialect,North America,,,northern algonquin,Northern Algonquin,1180,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
839,nort2875,Northern Alta,aqn,language,Papunesia,15.6913,121.454,northern alta,Northern Alta,200,Severely endangered,Northern Alta,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Philippine</li><ul><li> Northern Luzon</li><ul><li> Meso-Cordilleran</li><ul><li> Alta</li><ul><li> Northern Alta</li></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, Alta, Northern Alta",aqn,200 ,Luzon,Unknown,Unknown,https://en.wikipedia.org/wiki/Northern_Alta_language
840,nort1552,Northern East Cree,crl,language,North America,55.1928,-77.7505,northern east cree,Northern East Cree,6870,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
841,mans1258,Northern Mansi,mns,language,Eurasia,64.4118,61.344,northern mansi,Northern Mansi,2746,Severely endangered,Northern Mansi,<ul><li>Uralic</li><ul><li> Ugric</li><ul><li>Ob-Ugric</li><ul><li>Mansi</li><ul><li> Northern Mansi</li></ul></ul></ul></ul></ul>,"Uralic, Ugric,Ob-Ugric,Mansi, Northern Mansi",–,"2,200 ","Khanty–Mansi, Sverdlovsk",Unknown,Unknown,https://en.wikipedia.org/wiki/Northern_Mansi_language
842,nort2984,Northern Pame,pmq,language,North America,22.0968,-99.6434,northern pame,Northern Pame,337,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
843,nort2966,Northern Pomo,pej,language,North America,39.1084,-123.209,northern pomo,Northern Pomo,3,Critically endangered,Northern Pomo,<ul><li>Pomoan</li><ul><li> Western</li><ul><li> Northern Pomo</li></ul></ul></ul>,"Pomoan, Western, Northern Pomo",pej,Uknown,Northern California,Unknown,Unknown,https://en.wikipedia.org/wiki/Northern_Pomo_language
844,nort2968,Northern Sierra Miwok,nsq,language,North America,38.4179,-120.588,northern sierra miwok,Northern Sierra Miwok,6,Critically endangered,Northern Sierra Miwok,<ul><li>Yok-Utian</li><ul><li> Utian</li><ul><li> Miwokan</li><ul><li> Eastern</li><ul><li> Sierra Miwok</li><ul><li> Northern Sierra Miwok</li></ul></ul></ul></ul></ul></ul>,"Yok-Utian, Utian, Miwokan, Eastern, Sierra Miwok, Northern Sierra Miwok",nsq,Uknown,California,Unknown,Unknown,https://en.wikipedia.org/wiki/Northern_Sierra_Miwok
845,stra1244,Northern Straits Salish,str,language,North America,48.51614,-123.757114,northern straits salish,Northern Straits Salish,65,Critically endangered,North Straits Salish,<ul><li>Salishan</li><ul><li> Coast</li><ul><li> Central</li><ul><li> Straits Salish</li><ul><li> North Straits Salish</li></ul></ul></ul></ul></ul>,"Salishan, Coast, Central, Straits Salish, North Straits Salish",str,105 ,"Vancouver Island, British Columbia, Canada; Washington, United States",Unknown,Unknown,https://en.wikipedia.org/wiki/North_Straits_Salish_language
846,nort2732,Northern Tujia,tji,language,Eurasia,29.3016,109.759,northern tujia,Northern Tujia,60000,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
847,nort2941,Northern Tutchone,ttm,language,North America,62.8235,-136.644,northern tutchone,Northern Tutchone,115,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
848,nort2671,North Saami,sme,language,Eurasia,68.725,22.1113,north saami,North Saami,30000,Definitely endangered,Northern Sámi,<ul><li>Uralic</li><ul><li> Sámi</li><ul><li> Western</li><ul><li> Northern Sámi</li></ul></ul></ul></ul>,"Uralic, Sámi, Western, Northern Sámi",sme,Uknown,, Norway, Finland Sweden,https://en.wikipedia.org/wiki/Northern_S%C3%A1mi
849,nort2942,North Slavey,scs,language,North America,63.5,-125.67,north slavey,North Slavey,720,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
850,noyy1238,Noy,noy,language,Africa,9.42495,17.9136,noy,Noy,36,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
851,nuba1241,Nubaca,baf,language,Africa,4.35696,11.029,nubaca,Nubaca,800,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
852,nuku1260,Nukuoro,nkr,language,Papunesia,3.84,154.975,nukuoro,Nukuoro,860,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
853,nupb1238,Nupbikha,npb,language,Eurasia,27.4301,90.534,nupbikha,Nupbikha,0,Vulnerable,Nupbikha,<ul><li>Sino-Tibetan</li><ul><li> </li><ul><li> Tibeto-Burman</li><ul><li> </li><ul><li> Tibeto-Kanauri</li><ul><li> Bodish</li><ul><li> East Bodish</li><ul><li> Nupbikha</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Sino-Tibetan, (, Tibeto-Burman, ), Tibeto-Kanauri, Bodish, East Bodish, Nupbikha",npb,"2,200 ",Bhutan,Unknown,Unknown,https://en.wikipedia.org/wiki/Nupbi_language
854,nusa1245,Nusa Laut,nul,language,Papunesia,-3.67727,128.776,nusa laut,Nusa Laut,10,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
855,nyam1271,Nyamal,nly,language,Australia,-21.6092,119.693,nyamal,Nyamal,20,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
856,nyan1313,Nyang'i,nyp,language,Africa,3.4997,33.73651,nyang'i,Nyang'i,0,Extinct,Nyang'i,"<ul><li>Nilo-Saharan</li><ul><li>Kuliak</li><ul><li> ""Nyangi–""</li><ul><li> Soo</li><ul><li> ""Nyangi""</li></ul></ul></ul></ul></ul>","Nilo-Saharan,Kuliak, ""Nyangi–"", Soo, ""Nyangi""",nyp,None1 semi-speaker ,Uganda,Unknown,Unknown,https://en.wikipedia.org/wiki/Nyang%27i_language
857,nyan1313,Nyang'i,nyp,language,Africa,3.4997,33.73651,nyang'i,Nyang'i,0,Extinct,Nyang'i,"<ul><li>Nilo-Saharan</li><ul><li>Kuliak</li><ul><li> ""Nyangi–""</li><ul><li> Soo</li><ul><li> ""Nyangi""</li></ul></ul></ul></ul></ul>","Nilo-Saharan,Kuliak, ""Nyangi–"", Soo, ""Nyangi""",nyp,None1 semi-speaker ,Uganda,Unknown,Unknown,https://en.wikipedia.org/wiki/Nyangia_language
858,nyan1301,Nyangumarta,nna,language,Australia,-20.6271,121.391,nyangumarta,Nyangumarta,250,Vulnerable,Nyangumarta,<ul><li>Pama–Nyungan</li><ul><li> Marrngu</li><ul><li> Nyangumarta</li></ul></ul></ul>,"Pama–Nyungan, Marrngu, Nyangumarta",nna,240 ,Western Australia,Unknown,Unknown,https://en.wikipedia.org/wiki/Nyangumarta_language
859,obis1242,Obispeño,obi,language,North America,35.2873,-120.669,obispeño,Obispeño,0,Extinct,Obispeño,<ul><li>Chumashan</li><ul><li> Obispeño</li></ul></ul>,"Chumashan, Obispeño",obi,Uknown,Californian coastal areas,Unknown,Unknown,https://en.wikipedia.org/wiki/Obispe%C3%B1o_language
860,obok1239,Obokuitai,afz,language,Papunesia,-2.88029,137.924,obokuitai,Obokuitai,120,Vulnerable,Obokuitai,<ul><li>Lakes Plain</li><ul><li> Central</li><ul><li> Obokuitai–Eritai</li><ul><li> Obokuitai</li></ul></ul></ul></ul>,"Lakes Plain, Central, Obokuitai–Eritai, Obokuitai",afz,120 ,"Obogwi village in East Central Mambermano District, Mamberamo Raya Regency, Papua",Unknown,Unknown,https://en.wikipedia.org/wiki/Obokuitai_language
861,odut1238,Odut,oda,language,Africa,5.20317,8.27253,odut,Odut,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
862,ofay1240,Ofayé,opy,language,South America,-22.278,-53.7227,ofayé,Ofayé,12,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
863,oira1263,Oirata,oia,language,Papunesia,-8.09044,127.201,oirata,Oirata,1221,Definitely endangered,Oirata,<ul><li>Trans–New Guinea</li><ul><li> \xa</li><ul><li> West Bomberai</li><ul><li> \xa</li><ul><li> Timor–Alor–Pantar</li><ul><li> Eastern Timor</li><ul><li> Oirata–Fataluku</li><ul><li> Oirata</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Trans–New Guinea, \xa, West Bomberai, \xa, Timor–Alor–Pantar, Eastern Timor, Oirata–Fataluku, Oirata",oia,Uknown,"Maluku Islands (Kisar, Ambon)",Unknown,Unknown,https://en.wikipedia.org/wiki/Oirata_language
864,okan1243,Okanagan,oka,language,North America,49.2745,-119.294,okanagan,Okanagan,130,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
865,prus1238,Old Prussian,prg,language,Eurasia,52.394,14.757,old prussian,Old Prussian,0,Extinct,Old Prussian,<ul><li>Indo-European</li><ul><li> Balto-Slavic</li><ul><li> Baltic</li><ul><li> West Baltic</li><ul><li> Old Prussian</li></ul></ul></ul></ul></ul>,"Indo-European, Balto-Slavic, Baltic, West Baltic, Old Prussian",prg,Uknown,Prussia,Unknown,Unknown,https://en.wikipedia.org/wiki/Old_Prussian_language
866,sire1246,Old Sirenik,ysr,language,Eurasia,64.5192,-173.925,old sirenik,Old Sirenik,0,Extinct,Sirenik,<ul><li>Eskaleut</li><ul><li> Eskimo</li><ul><li> Yupik</li><ul><li>Sirenik</li></ul></ul></ul></ul>,"Eskaleut, Eskimo, Yupik,Sirenik",ysr,Uknown,"Bering Strait region, mixed populations in settlements Sireniki and Imtuk",Unknown,Unknown,https://en.wikipedia.org/wiki/Sirenik_language
867,olra1234,Olrat,olr,dialect,Papunesia,-14.313,167.433,olrat,Olrat,5,Critically endangered,Olrat,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Southern Oceanic</li><ul><li> North-Central Vanuatu</li><ul><li> North Vanuatu</li><ul><li> Torres-Banks</li><ul><li> Olrat</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, North Vanuatu, Torres-Banks, Olrat",olr,3 ,Gaua,Unknown,Unknown,https://en.wikipedia.org/wiki/Olrat_language
868,omah1247,Omaha-Ponca,oma,language,North America,42.0944,-96.5295,omaha-ponca,Omaha-Ponca,50,Critically endangered,Omaha–Ponca,<ul><li>Siouan</li><ul><li> Western Siouan</li><ul><li> Mississippi Valley</li><ul><li> Dhegiha</li><ul><li> Omaha–Ponca</li></ul></ul></ul></ul></ul>,"Siouan, Western Siouan, Mississippi Valley, Dhegiha, Omaha–Ponca",oma,85 ,Nebraska and Oklahoma,Unknown,Unknown,https://en.wikipedia.org/wiki/Omaha%E2%80%93Ponca_language
869,omot1239,Omotik,omt,language,Africa,-1.34401,35.6296,omotik,Omotik,50,Critically endangered,Omotik,<ul><li>Nilo-Saharan</li><ul><li>Eastern Sudanic</li><ul><li> Nilotic</li><ul><li> Southern Nilotic</li><ul><li> Omotik-</li><ul><li> Datooga</li><ul><li> Omotik</li></ul></ul></ul></ul></ul></ul></ul>,"Nilo-Saharan,Eastern Sudanic, Nilotic, Southern Nilotic, Omotik-, Datooga, Omotik",omt,Uknown,"Great Rift Valley, Kenya",Unknown,Unknown,https://en.wikipedia.org/wiki/Omotik_language
870,ongk1234,Ongkor Solon,,dialect,Eurasia,46.7774,83.0456,ongkor solon,Ongkor Solon,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
871,bira1253,Ongota,bxe,language,Africa,5.29807,37.025,ongota,Ongota,8,Critically endangered,Ongota,<ul><li>unclassified possibly alanguage isolate</li><ul><li> </li></ul></ul>,"unclassified (possibly alanguage isolate, )",bxe,12 ,"Southern Omo Zone, Southern Region",Unknown,Unknown,https://en.wikipedia.org/wiki/Ongota_language
872,onin1245,Onin,oni,language,Papunesia,-2.75976,132.062,onin,Onin,500,Vulnerable,Onin,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li>  MP</li><ul><li> Central–Eastern MP</li><ul><li> Kei–Tanimbar</li><ul><li> Yamdena–North Bomberai</li><ul><li> North Bomberai</li><ul><li> Sekar Onim</li><ul><li> Onin</li></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian,  (MP), Central–Eastern MP, Kei–Tanimbar, Yamdena–North Bomberai, North Bomberai, Sekar Onim, Onin",oni,500 ,"Kokas District, Teluk Patipi District, Fakfak Regency, Bomberai Peninsula",Unknown,Unknown,https://en.wikipedia.org/wiki/Onin_language
873,oran1258,Orang Kanaq,orn,language,Eurasia,1.88296,104.008,orang kanaq,Orang Kanaq,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
874,oran1259,Orang Seletar,ors,language,Eurasia,1.45841,103.766,orang seletar,Orang Seletar,1500,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
875,ordo1245,Ordos,,dialect,Eurasia,42.42,110.16,ordos,Ordos,100000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
876,ormu1248,Ormu,orz,language,Papunesia,-2.51361,140.6015,ormu,Ormu,500,Vulnerable,Ormu,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Western Oceanic</li><ul><li> North New Guinea</li><ul><li> Sarmi – Jayapura Bay</li><ul><li> Jayapura Bay</li><ul><li> Ormu</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Sarmi – Jayapura Bay, Jayapura Bay, Ormu",orz,500 ,Papua,Unknown,Unknown,https://en.wikipedia.org/wiki/Ormu_language
877,ormu1247,Ormuri,oru,language,Eurasia,32.6819,69.3444,ormuri,Ormuri,1000,Definitely endangered,Ormuri,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Iranian</li><ul><li> Eastern</li><ul><li> Ormuri</li></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Iranian, Eastern, Ormuri",oru,"6,000 ",South Waziristan and Logar,Unknown,Unknown,https://en.wikipedia.org/wiki/Ormuri
878,oroc1248,Oroch,oac,language,Eurasia,50.32354,137.85131,oroch,Oroch,100,Critically endangered,Oroch,<ul><li>Tungusic</li><ul><li> Udegheic</li><ul><li> Oroch</li></ul></ul></ul>,"Tungusic, Udegheic, Oroch",oac,43; 28 ,Russian Far East,Unknown,Unknown,https://en.wikipedia.org/wiki/Oroch_language
879,oroh1237,Oroha,ora,language,Papunesia,-9.7386,161.513,oroha,Oroha,100,Severely endangered,Oroha,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Southeast Solomonic</li><ul><li> Malaita – San Cristobal</li><ul><li> Malaita</li><ul><li> Southern</li><ul><li> Oroha</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Southeast Solomonic, Malaita – San Cristobal, Malaita, Southern, Oroha",ora,Uknown,"South Malaita, Solomon Islands",Unknown,Unknown,https://en.wikipedia.org/wiki/Oroha_language
880,orok1265,Orok,oaa,language,Eurasia,49.36393,143.12819,orok,Orok,64,Critically endangered,Uilta,<ul><li>Tungusic</li><ul><li> Southern</li><ul><li> Nanaic</li><ul><li> Uilta</li></ul></ul></ul></ul>,"Tungusic, Southern, Nanaic, Uilta",oaa,26–47 ,"Sakhalin Oblast (Russian Far East), Hokkaido",Unknown,Unknown,https://en.wikipedia.org/wiki/Orok_language
881,orow1242,Orowe,bpk,language,Papunesia,-21.6269,165.473,orowe,Orowe,587,Definitely endangered,Orowe,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Southern Oceanic</li><ul><li> New Caledonian – Loyalties</li><ul><li> New Caledonian</li><ul><li> Southern</li><ul><li> South Southern</li><ul><li> Wailic</li><ul><li> Orowe</li></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, New Caledonian – Loyalties, New Caledonian, Southern, South Southern, Wailic, Orowe",bpk,490 ,"Bourail, New Caledonia",Unknown,Unknown,https://en.wikipedia.org/wiki/Orowe_language
882,orow1243,Oro Win,orw,language,South America,-10.737,-64.0299,oro win,Oro Win,5,Critically endangered,Oro Win,<ul><li>Chapacuran</li><ul><li> Wari</li><ul><li> Oro Win</li></ul></ul></ul>,"Chapacuran, Wari, Oro Win",orw,5 ,Brazil,Unknown,Unknown,https://en.wikipedia.org/wiki/Oro_Win_language
883,osag1243,Osage,osa,language,North America,36.7828,-96.2949,osage,Osage,10,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
884,otor1240,Otoro,otr,language,Africa,11.1187,30.573,otoro,Otoro,10000,Severely endangered,Otoro,<ul><li>Niger–Congo</li><ul><li>Atlantic–Congo</li><ul><li> Talodi–Heiban</li><ul><li> Heiban</li><ul><li> Central</li><ul><li> Ebang–Logol</li><ul><li> Otoro</li></ul></ul></ul></ul></ul></ul></ul>,"Niger–Congo,Atlantic–Congo, Talodi–Heiban, Heiban, Central, Ebang–Logol, Otoro",otr,"17,000 ",Nuba Hills,Unknown,Unknown,https://en.wikipedia.org/wiki/Otoro_language
885,ouma1237,Ouma,oum,language,Papunesia,-10.2288,149.101,ouma,Ouma,4,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
886,oyda1235,Oyda,oyd,language,Africa,6.13322,36.8541,oyda,Oyda,16597,Vulnerable,Oyda,<ul><li>Afro-Asiatic</li><ul><li> Omotic</li><ul><li> North Omotic</li><ul><li> Ometo</li><ul><li> North</li><ul><li> Oyda</li></ul></ul></ul></ul></ul></ul>,"Afro-Asiatic, Omotic, North Omotic, Ometo, North, Oyda",oyd,"37,000 ",Northwest Omo Region,Unknown,Unknown,https://en.wikipedia.org/wiki/Oyda_language
887,darl1243,Paakantyi,drl,language,Australia,-32.7021,142.695,paakantyi,Paakantyi,4,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
888,paca1246,Pacahuara,pcp,language,South America,-11.9968,-65.5568,pacahuara,Pacahuara,18,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
889,paci1278,Pacific Gulf Yupik,ems,language,North America,60.4238,-148.043,pacific gulf yupik,Pacific Gulf Yupik,200,Severely endangered,Alutiiq,<ul><li>Eskaleut</li><ul><li> Eskimo</li><ul><li> Yupik</li><ul><li> Alutiiq</li></ul></ul></ul></ul>,"Eskaleut, Eskimo, Yupik, Alutiiq",ems,80 ,coastal Alaska (Alaska Peninsula to Prince William Sound),Alaska,Unknown,https://en.wikipedia.org/wiki/Alutiiq_language
890,pada1257,Padam,,dialect,Eurasia,28.2463,95.3668,padam,Padam,20000,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
